item_idx,recipe_id
1261,3976
1262,3977
1263,3979
1264,3980
1265,3983
1266,3988
1267,3993
1268,3995
1269,4000
1270,4002
1271,4003
1272,4004
1273,4007
1274,4009
1275,4010
1276,4015
1277,4018
1278,4019
1279,4021
1280,4022
1281,4024
1282,4026
1283,4028
1284,4029
1285,4032
1286,4034
1287,4035
1288,4036
1289,4037
1290,4038
1291,4040
1292,4042
1293,4044
1294,4047
1295,4048
1296,4049
1297,4050
1298,4051
1299,4052
1300,4053
1301,4054
1302,4055
1303,4056
1304,4059
1305,4061
1306,4063
1307,4065
1308,4075
1309,4078
1310,4079
1311,4080
1312,4084
1313,4085
1314,4088
1315,4093
1316,4096
1317,4098
1318,4100
1319,4101
1320,4106
1321,4108
1322,4109
1323,4110
1324,4112
1325,4114
1326,4115
1327,4116
1328,4117
1329,4119
1330,4120
1331,4121
1332,4122
1333,4126
1334,4127
1335,4131
1336,4133
1337,4135
1338,4137
1339,4138
1340,4139
1341,4140
1342,4141
1343,4143
1344,4146
1345,4150
1346,4151
1347,4152
1348,4154
1349,4155
1350,4157
1351,4159
1352,4161
1353,4164
1354,4170
1355,4171
1356,4174
1357,4176
1358,4177
1359,4178
1360,4181
1361,4184
1362,4187
1363,4191
1364,4192
1365,4197
1366,4199
1367,4200
1368,4201
1369,4202
1370,4203
1371,4205
1372,4206
1373,4207
1374,4208
1375,4214
1376,4215
1377,4216
1378,4218
1379,4219
1380,4221
1381,4223
1382,4234
1383,4235
1384,4239
1385,4241
1386,4243
1387,4244
1388,4246
1389,4247
1390,4256
1391,4257
1392,4260
1393,4261
1394,4263
1395,4267
1396,4269
1397,4271
1398,4277
1399,4279
1400,4285
1401,4288
1402,4290
1403,4292
1404,4294
1405,4297
1406,4303
1407,4305
1408,4306
1409,4307
1410,4308
1411,4309
1412,4310
1413,4311
1414,4312
1415,4313
1416,4314
1417,4323
1418,4326
1419,4327
1420,4330
1421,4332
1422,4337
1423,4343
1424,4344
1425,4345
1426,4352
1427,4355
1428,4356
1429,4365
1430,4366
1431,4367
1432,4368
1433,4369
1434,4370
1435,4374
1436,4380
1437,4382
1438,4393
1439,4394
1440,4395
1441,4397
1442,4400
1443,4402
1444,4406
1445,4407
1446,4408
1447,4409
1448,4410
1449,4412
1450,4413
1451,4414
1452,4415
1453,4417
1454,4420
1455,4421
1456,4423
1457,4424
1458,4425
1459,4429
1460,4433
1461,4434
1462,4436
1463,4437
1464,4440
1465,4441
1466,4444
1467,4445
1468,4446
1469,4447
1470,4450
1471,4451
1472,4454
1473,4459
1474,4460
1475,4464
1476,4465
1477,4468
1478,4469
1479,4470
1480,4471
1481,4473
1482,4478
1483,4484
1484,4485
1485,4487
1486,4489
1487,4491
1488,4493
1489,4495
1490,4500
1491,4501
1492,4502
1493,4503
1494,4505
1495,4508
1496,4510
1497,4518
1498,4523
1499,4527
1500,4528
1501,4529
1502,4530
1503,4532
1504,4533
1505,4538
1506,4539
1507,4544
1508,4545
1509,4546
1510,4550
1511,4560
1512,4561
1513,4563
1514,4568
1515,4571
1516,4573
1517,4577
1518,4579
1519,4580
1520,4582
1521,4585
1522,4588
1523,4591
1524,4593
1525,4598
1526,4604
1527,4606
1528,4607
1529,4608
1530,4614
1531,4623
1532,4624
1533,4625
1534,4627
1535,4631
1536,4633
1537,4636
1538,4637
1539,4643
1540,4645
1541,4648
1542,4650
1543,4655
1544,4656
1545,4661
1546,4662
1547,4663
1548,4667
1549,4669
1550,4675
1551,4679
1552,4682
1553,4683
1554,4684
1555,4685
1556,4686
1557,4687
1558,4689
1559,4690
1560,4692
1561,4695
1562,4699
1563,4700
1564,4706
1565,4709
1566,4710
1567,4711
1568,4715
1569,4717
1570,4718
1571,4720
1572,4724
1573,4729
1574,4732
1575,4734
1576,4735
1577,4736
1578,4740
1579,4746
1580,4747
1581,4750
1582,4752
1583,4753
1584,4755
1585,4760
1586,4764
1587,4765
1588,4769
1589,4770
1590,4771
1591,4776
1592,4779
1593,4787
1594,4788
1595,4789
1596,4792
1597,4793
